EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-04-2018
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FALUN, SWEDEN (STAID: 2)
Blended and updated with sources:8 39422 39444 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
     2, 39422,18611115,   19,    0
     2, 39422,18611116,    3,    0
     2, 39422,18611117,    0,    0
     2, 39422,18611118,    0,    0
     2, 39422,18611119,    0,    0
     2, 39422,18611120,    0,    0
     2, 39422,18611121,    0,    0
     2, 39422,18611122,   36,    0
     2, 39422,18611123,   26,    0
     2, 39422,18611124,    0,    0
     2, 39422,18611125,    0,    0
     2, 39422,18611126,    4,    0
     2, 39422,18611127,   23,    0
     2, 39422,18611128,    0,    0
     2, 39422,18611129,   53,    0
     2, 39422,18611130,   62,    0
     2, 39422,18611201,    0,    0
     2, 39422,18611202,    0,    0
     2, 39422,18611203,    0,    0
     2, 39422,18611204,    0,    0
     2, 39422,18611205,    3,    0
     2, 39422,18611206,    1,    0
     2, 39422,18611207,    0,    0
     2, 39422,18611208,   10,    0
     2, 39422,18611209,   34,    0
     2, 39422,18611210,    0,    0
     2, 39422,18611211,   27,    0
     2, 39422,18611212,    0,    0
     2, 39422,18611213,    0,    0
     2, 39422,18611214,    0,    0
     2, 39422,18611215,   23,    0
     2, 39422,18611216,    0,    0
     2, 39422,18611217,    0,    0
